Text,IsQuestion,Note
,0,
atual’ na lista de checagem M1 (RISCO) e comunique equipe!,0,
,0,
,0,
"H24 Durante toda a sua vida, alguma vez ele/a tentou ferir-se ou matar-",1,
se? 0 1,1,
,0,
,0,
,0,
,0,
,0,
"Se H22 = “Sim” ou se H23 = “Sim” ou se H24 = “Sim”, assinale “Sim” para M1H4 e  responda a questão",0,
,0,
abaixo:,0,
,0,
,0,
,0,
Ajudaria se você pudesse falar um pouco mais sobre quando [Nome do Jovem] feriu-se ou machucou-se,0,
,0,
"deliberadamente (por intenção própria), ou falou sobre isto.",0,
,0,
Você pode nos dizer o quanto você quiser digitando neste espaço - assim que você preencher as linhas visíveis de,0,
,0,
cada item o computador irá automaticamente oferecer mais espaço para você.,0,
,0,
,0,
,0,
......................................................................................................................................................................,0,
,0,
,0,
,0,
......................................................................................................................................................................,0,
,0,
,0,
,0,
Um               Mais que muito,0,
,0,
Nada pouco Muito,0,
,0,
,0,
0 1 2 3,0,
,0,
,0,
0 1 2 3,0,
,0,
,0,
0 1 2 3,0,
,0,
,0,
0 1 2 3,0,
,0,
,0,
,0,
Nada,0,
,0,
Um,0,
,0,
pouco,0,
,0,
,0,
,0,
Muito,0,
,0,
Mais que,0,
,0,
muito,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
3,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
144,0,
,0,
,0,
,0,
......................................................................................................................................................................,0,
,0,
,0,
,0,
......................................................................................................................................................................,0,
,0,
,0,
,0,
"M2H: Depressão (Se M1H1/2/3 foi assinalado para tristeza, irritabilidade ou perda de interesse, pergunte:)",0,
,0,
Descreva a preocupação do [Nome do Jovem] da forma mais completa possível com suas próprias palavras.,0,
,0,
,0,
,0,
"M2H1) Por favor, descreva o humor de [Nome do Jovem] (tristeza, irritabilidade) e o nível de interesse dele/a",1,
,0,
pelas coisas.,1,
,0,
,0,
,0,
........................................................................................................................................................................................,0,
,0,
........................................................................................................................................................................................,0,
,0,
"M2H2) O que mais mudou ao mesmo tempo que o humor e o nível de interesse? Se relevante, comente sobre",1,
,0,
"apetite, sono, energia para fazer as coisas, auto-confiança, excesso de culpa, falta de esperança sobre o futuro,",1,
,0,
"pensamentos sobre morte, auto-agressão, etc.",1,
,0,
,0,
,0,
........................................................................................................................................................................................,0,
,0,
........................................................................................................................................................................................,0,
,0,
"M2H3) Durante as últimas 4 semanas, quanto tempo ele/a passou deste jeito?",1,
,0,
,0,
,0,
........................................................................................................................................................................................,0,
,0,
........................................................................................................................................................................................,0,
,0,
"M2H4) Durante as últimas 4 semanas, quão graves eram as dificuldades quando elas estavam piores?",1,
,0,
,0,
,0,
........................................................................................................................................................................................,0,
,0,
........................................................................................................................................................................................,0,
,0,
"M2H5) Quando começou este episódio de tristeza (estar “para baixo”), irritabilidade ou perda de interesse?",1,
,0,
,0,
,0,
........................................................................................................................................................................................,0,
,0,
................................................................................................................................................ ........................................,0,
,0,
M2H6) O que você acha que provocou (desencadeou) este episódio?,1,
,0,
,0,
,0,
........................................................................................................................................................................................,0,
,0,
........................................................................................................................................................................................,0,
,0,
"M2H7) Ele/a já teve episódios semelhantes no passado? Se sim, por favor descreva.",1,
,0,
,0,
,0,
........................................................................................................................................................................................,0,
,0,
........................................................................................................................................................................................,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
145,0,
,0,
,0,
,0,
M2H8) Ele/a já teve episódios no passado quando ficou com o humor “para cima” (eufórico) ao invés de,1,
,0,
"“para baixo”? Se sim, por favor descreva.",1,
,0,
,0,
,0,
........................................................................................................................................................................................,0,
,0,
................................................................................................................................................................,0,
,0,
"M2H9) O humor ou perda de interesse está interferindo com a qualidade de vida dele/a? Se sim, como?",1,
,0,
,0,
,0,
........................................................................................................................................................................................,0,
,0,
........................................................................................................................................................................................,0,
,0,
"M2H10) Você já tentou fazer algo sobre o humor dele/a ou a perda de interesse? Se sim, por favor descreva",1,
,0,
"o que você já tentou fazer, qualquer tipo de ajuda que você tenha recebido e se esta ajuda fez alguma",1,
,0,
diferença.,1,
,0,
,0,
,0,
........................................................................................................................................................................................,0,
,0,
........................................................................................................................................................................................,0,
,0,
,0,
,0,
"M2H2: Auto-Agressão (Se M1H4 foi assinalado para comportamentos auto-agressivos, pergunte:)",0,
,0,
,0,
M2H11) Ajudaria se você pudesse falar um pouco mais sobre quando [Nome do Jovem] feriu-se ou,1,
,0,
"machucou-se deliberadamente (por intenção própria), ou falou sobre isto.",1,
,0,
,0,
,0,
,0,
,0,
........................................................................................................................................................................................,0,
,0,
........................................................................................................................................................................................,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
146,0,
,0,
,0,
,0,
"Seção X  Irritabilidade, temperamento e controle de raiva",0,
,0,
,0,
X1. A maioria dos jovens às vezes fica irritado e com raiva de verdade.,1,
,0,
"Nos últimos 6 meses, quantas vezes em média [ nome do jovem ]  ficou irritada ou com raiva?",1,
,0,
,0,
Nunca Ocasionalmente,0,
,0,
Um ou duas,0,
,0,
vezes por,0,
,0,
semana,0,
,0,
Três ou mais,0,
,0,
vezes por,0,
,0,
semana,0,
,0,
Todos os dias,0,
,0,
0 1 2 3 4,0,
,0,
,0,
,0,
,0,
,0,
"X2. Muitas jovens têm explosões de raiva quando estão irritados – por exemplo, gritam ou batem as portas.",1,
,0,
"Nos últimos 6-12 meses, em média, quantas vezes a [ nome do jovem ]  teve explosões de raiva?",1,
,0,
,0,
,0,
,0,
,0,
Nunca Ocasionalmente,0,
,0,
Um ou duas,0,
,0,
vezes por,0,
,0,
semana,0,
,0,
Três ou mais,0,
,0,
vezes por,0,
,0,
semana,0,
,0,
Todos os dias,0,
,0,
0 1 2 3 4,0,
,0,
,0,
,0,
,0,
,0,
Se X2 for “uma ou duas vezes por semana” ou “três ou mais vezes por semana” ou “todos os dias” independente,0,
,0,
de X1 vá para X3. Se X2 for “ocasionalmente” ou “nunca”e X1 for” “uma ou duas vezes por semana” ou “três,0,
,0,
ou mais vezes por semana” ou “todos os dias” vá para X9.  Já se X1 e X2 for “nunca” ou “ocasionalmente” vá,0,
,0,
"para a próxima seção. Se X1 ou X2 for no mínimo “um ou duas vezes por semana”, marque “Sim” em M1X.",0,
,0,
,0,
,0,
,0,
,0,
[ENTREVISTADOR] MOSTRAR C11,0,
,0,
,0,
,0,
,0,
,0,
X3 Quando a [ nome do jovem ]  tem explosões de,1,
,0,
"raiva, elas incluem algum destes",1,
,0,
comportamentos?,1,
,0,
Não Um pouco Muito,0,
,0,
a) Bater as portas 0 1 2,0,
,0,
b),0,
,0,
,0,
,0,
Gritar 0 1 2,0,
,0,
c) Xingar 0 1 2,0,
,0,
d) Dizer coisas que podem magoar os outros. Por,0,
,0,
"exemplo, ""eu te odeio"".",0,
,0,
2000 1 2,0,
,0,
e)  Dizer coisas negativas sobre si mesma. Por,0,
,0,
"exemplo: ""Eu me odeio, eu sou estúpida.”",0,
,0,
2000 1 2,0,
,0,
f) Agressão física direcionada a outra pessoa. Por,0,
,0,
"exemplo: bater, morder, etc.",0,
,0,
2000 1 2,0,
,0,
g) Machucar a si mesma de forma intencional. Por,0,
,0,
"exemplo: bater na própria cabeça, morder a",0,
,0,
própria mão.,0,
,0,
2000 1 2,0,
,0,
h) Quebrar coisas (dela mesma ou de outras,0,
,0,
pessoas).,0,
,0,
2000 1 2,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
147,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
X4 Onde as explosões de raiva da [ nome do jovem ],1,
,0,
acontecem?,1,
,0,
"Não, ou não",0,
,0,
se aplica,0,
,0,
Um pouco Muito,0,
,0,
a) Em casa? 0 1 2,0,
,0,
b),0,
,0,
,0,
,0,
"Quando ela está estudando? por exemplo, na",0,
,0,
"escola, em aulas de natação?",0,
,0,
2000 1 2,0,
,0,
c) Quando ela está com outras pessoas que têm,0,
,0,
"aproximadamente a mesma idade, por exemplo,",0,
,0,
no parquinho?,0,
,0,
2000 1 2,0,
,0,
,0,
,0,
"Se um dos itens em X3 ou X4 for respondido “Muito”, então continue em X5.",0,
,0,
,0,
,0,
"X5 Alguns jovens têm explosões de raiva por motivos ou situações específicas, por exemplo, por que estão com",1,
,0,
"fome ou porque perderam um jogo. Para alguns jovens são sempre os mesmo motivos, enquanto que para outros",1,
,0,
podem ser vários motivos.,1,
,0,
As explosões de raiva da [Nome do Jovem] tem motivos reconhecíveis?,1,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
X6 Nós gostaríamos de ouvir mais sobre os motivos que fazem a [Nome do Jovem] ter explosões de raiva.,1,
,0,
Você pode nos dizer o quanto você quiser digitando neste espaço - assim que você preencher as linhas visíveis de,1,
,0,
cada item o computador irá automaticamente oferecer mais espaço para você.,1,
,0,
___________________________________________________________________________________________,0,
,0,
_______________________________________________________________________________,0,
,0,
,0,
,0,
[ENTREVISTADOR] MOSTRAR C11,0,
,0,
,0,
,0,
"X7 Alguns jovens apresentam explosões de raiva muito facilmente, mesmo por problemas pequenos. Para as",1,
,0,
outras pessoas estas explosões parecem reações exageradas.,1,
,0,
"Comparado com outros jovens da mesma idade, isto acontece com a [Nome do Jovem]:",1,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
"X8 Nos últimos 12 meses, qual foi o maior período de tempo que a [ nome do jovem ]  ficou sem apresentar estas",1,
,0,
explosões de raiva?,1,
,0,
Não Talvez Verdadeiro,0,
,0,
2000 1 2,0,
,0,
,0,
,0,
Não,0,
,0,
Um,0,
,0,
pouco,0,
,0,
,0,
,0,
Muito,0,
,0,
,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
X6 X7,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
148,0,
,0,
,0,
,0,
,0,
,0,
Menos de 1 dia Menos de 1 semana Menos de 1 mês 1 ou 2 meses 3 ou mais meses,0,
,0,
0                  1             2                           3               4,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
"X9 Comparado a outras da mesma idade da [Nome do Jovem], você considera que ela facilmente fica",1,
,0,
"incomodada, irritada ou com raiva?",1,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
X10 Ela fica muito mais irritada e com muito mais raiva do que o habitual para outros jovens da idade dela?,1,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
"X11 Quando a [Nome do Jovem] fica irritada ou com raiva, quanto tempo em geral ela fica assim?",1,
,0,
Não mais do que alguns,0,
,0,
minutos,0,
,0,
Menos de uma,0,
,0,
hora,0,
Algumas horas,0,
,0,
A maior parte do dia ou,0,
,0,
o dia todo,0,
,0,
0               1             2                    3,0,
,0,
,0,
,0,
[ENTREVISTADOR] MOSTRAR C2,0,
,0,
,0,
,0,
"X12 Quando ela está irritada ou com raiva, a maioria das pessoas se dão conta?",1,
Nada Um pouco Muito Extremamente,0,
,0,
(  ) 0 (  ) 1 (  ) 2 (  ) 3,0,
,0,
,0,
,0,
,0,
,0,
[ENTREVISTADOR] MOSTRAR C11,0,
,0,
X 13 Onde é que a [Nome do Jovem] fica irritada ou,1,
,0,
com raiva?,1,
,0,
"Não, ou não",0,
,0,
se aplica,0,
,0,
Um pouco Muito,0,
,0,
a. Em casa? 0 1 2,0,
,0,
"b. Quando ela está estudando? por exemplo, na",0,
,0,
"escola, em aulas de natação?",0,
,0,
2000 1 2,0,
,0,
c. Quando ela está com outras pessoas que têm,0,
,0,
"aproximadamente a mesma idade, por",0,
,0,
"exemplo, no parquinho?",0,
,0,
2000 1 2,0,
,0,
,0,
,0,
X14 As próximas perguntas são sobre as semanas em que ela está mais irritada. Vamos chamar de semanas de,1,
,0,
"raiva. Consideramos as ""semanas de raiva"" aqueles períodos em que a [Nome do Jovem] fica irritada ou com",1,
,0,
"raiva a maior parte do dia, quase todos os dias.",1,
,0,
,0,
,0,
Não,0,
,0,
Um,0,
,0,
pouco,0,
,0,
,0,
,0,
Muito,0,
,0,
,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
,0,
,0,
Não,0,
,0,
Um,0,
,0,
pouco,0,
,0,
,0,
,0,
Muito,0,
,0,
,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
149,0,
,0,
,0,
,0,
"Nos últimos 12 meses, a [Nome do Jovem] teve ""semanas de raiva""?",0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
"X15 Nos últimos 12 meses, foram mais ou menos quantas ""semanas de raiva""?",1,
,0,
"(isto é, semanas em que ela estava irritada ou com raiva na maior parte do dia, quase todos os dias.)",0,
,0,
Bem menos que a metade,0,
,0,
delas,0,
,0,
Cerca de metade,0,
,0,
delas,0,
,0,
Bem mais que a,0,
,0,
metade delas,0,
,0,
Todas ou,0,
,0,
aproximadamente todas,0,
,0,
elas,0,
,0,
0            1          2                   3,0,
,0,
,0,
,0,
"X16 Nos últimos 12 meses, qual o tempo máximo que a [Nome do Jovem] passou sem ter ""semanas de",1,
,0,
"raiva""?",1,
,0,
Menos de 1 mês 1 ou 2 meses       3 ou mais meses,0,
,0,
2000 1 2,0,
,0,
,0,
,0,
[ENTREVISTADOR] MOSTRAR C11,0,
,0,
,0,
,0,
X17 Você está preocupado/a com a irritação ou as explosões de raiva da [Nome do Jovem]?,1,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
X18 Com que idade ela começou a ficar irritada ou ter explosões de raiva?,1,
,0,
Selecione a idade:,0,
,0,
"(Escolha ""0"" se desde o nascimento e “99” se você não tem certeza e também não consegue dizer uma idade",0,
,0,
aproximada (que você acha que pode ser).,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
[ENTREVISTADOR] MOSTRAR C2,0,
,0,
,0,
,0,
X19 Quanto você acha que a irritação ou as explosões de,1,
,0,
raiva incomodam ou aborrecem a [Nome do Jovem]?,1,
,0,
Nada Um,0,
,0,
pouco,0,
,0,
Muito Extrema,0,
,0,
mente,0,
,0,
,0,
,0,
Não,0,
,0,
,0,
,0,
Sim,0,
,0,
,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
,0,
,0,
Não,0,
,0,
Um,0,
,0,
pouco,0,
,0,
,0,
,0,
Muito,0,
,0,
,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
X17 X15,0,
,0,
"Selecionar entre: 0, 99,",0,
,0,
"1,2,3,4,5,6,7,8,9,10,11,12",0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
150,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
3,0,
,0,
,0,
,0,
X20 A irritação ou as explosões de raiva têm interferido,1,
,0,
com...,1,
,0,
Nada Um,0,
,0,
pouco,0,
,0,
Muito Extrema,0,
,0,
mente,0,
,0,
a),0,
Dia-a-dia em casa?,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
3,0,
,0,
,0,
,0,
b),0,
Amizades?,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
3,0,
,0,
,0,
,0,
c),0,
Aprendizado escolar?,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
3,0,
,0,
,0,
,0,
d),0,
Atividades de lazer?,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
3,0,
,0,
,0,
,0,
X21 A irritabilidade ou explosões de raiva são um peso,1,
,0,
para você ou para a família como um todo?,1,
,0,
Nada Um,0,
,0,
pouco,0,
,0,
Muito Extrema,0,
,0,
mente,0,
,0,
,0,
,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
3,0,
,0,
,0,
,0,
,0,
,0,
"M2X: Crises de Raiva e Irritabilidade (Se M1X foi assinalado para crises de raiva e irritabilidade, pergunte:)",0,
,0,
Descreva a preocupação do [Nome do Jovem] da forma mais completa possível com suas próprias palavras.,0,
,0,
,0,
,0,
"M2X1 Por favor, poderia descrever quais são as suas preocupações sobre a irritabilidade ou explosões de raiva da",1,
,0,
[Nome do Jovem]?,1,
,0,
,0,
,0,
......................................................................................................................................................................,0,
,0,
,0,
,0,
......................................................................................................................................................................,0,
,0,
,0,
,0,
M2X2 Com que frequência à irritabilidade ou explosões de raiva da [Nome do Jovem] cria problemas?,1,
,0,
,0,
,0,
......................................................................................................................................................................,0,
,0,
,0,
,0,
......................................................................................................................................................................,0,
,0,
,0,
,0,
M2X3 Qual a gravidade da irritabilidade ou explosões de raiva quando elas estão piores?,1,
,0,
,0,
,0,
......................................................................................................................................................................,0,
,0,
,0,
,0,
......................................................................................................................................................................,0,
,0,
,0,
,0,
M2X4  A irritação ou as explosões de raiva da [Nome do Jovem] estão prejudicando a qualidade de vida,1,
,0,
"dela? Se sim, como?",1,
,0,
,0,
,0,
......................................................................................................................................................................,0,
,0,
,0,
,0,
......................................................................................................................................................................,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
151,0,
,0,
,0,
,0,
,0,
,0,
M2X5 Você tentou fazer alguma coisa para diminuir a irritação e as explosões de raiva da [Nome do Jovem]?,1,
,0,
"Se sim, diga o que você fez, alguma ajuda que você recebeu e se isto fez alguma diferença.",1,
,0,
,0,
,0,
......................................................................................................................................................................,0,
,0,
,0,
,0,
......................................................................................................................................................................,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
152,0,
,0,
,0,
,0,
Seção S Mudanças rápidas de humor/ Humor exageradamente “pra cima” ou,0,
,0,
eufórico,0,
,0,
[ENTREVISTADOR] MOSTRAR C11,0,
,0,
,0,
S1 Mudanças rápidas de humor,0,
,0,
"Alguns jovens têm o humor razoavelmente estável, enquanto outros têm mudanças rápidas",0,
,0,
"e/ou bem definidas do mesmo, com muitos altos e baixos. Por exemplo, podem passar ""pra",0,
,0,
"cima"" ou muito eufóricos para muito tristes ou irritados, podendo voltar ao mesmo jeito de",0,
,0,
antes rapidamente.,0,
,0,
,0,
,0,
[Nome do Jovem] tem mudanças de humor,1,
,0,
rápidas ou bem definidas?,1,
,0,
,0,
,0,
Não,0,
,0,
,0,
,0,
Um pouco,0,
,0,
,0,
,0,
Muito,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
S4 S2,0,
,0,
,0,
,0,
,0,
,0,
S2. As mudanças de humor dele(a) são geralmente: Não Sim,1,
,0,
a) Rápidas? (mudança de humor a cada minuto) 0 1,0,
,0,
"b) Marcadas? (p.ex., indo de muito triste para muito alegre 0 1",0,
,0,
c) Imprevisíveis? (acontecendo “do nada” ou “por pequenos eventos”) 0 1,0,
,0,
d) Frequentes? (muitas vezes ao dia) 0 1,0,
,0,
,0,
,0,
"S3. Quando [NOME DO JOVE] esta, por exemplo, muito alegre,",1,
,0,
muito nervoso(a) ou muito triste este sentimento dura por quanto tempo?,0,
,0,
Minutos Horas Maior parte do,0,
,0,
dia ou mais,0,
,0,
2000 1 2,0,
,0,
,0,
,0,
,0,
,0,
"S4 Alguns jovens têm episódios nos quais ficam ""pra cima"" ou eufóricos. Durante esses episódios",1,
,0,
"eles podem ficar exageradamente animados, cheios de energia, mais acelerados, falando",1,
,0,
"rápido, fazendo muitas coisas ao mesmo tempo, como brincadeiras ou precisando dormir",1,
,0,
menos. Esses episódios chamam atenção porque o jovem fica diferente de como é,1,
,0,
normalmente.,1,
,0,
,0,
,0,
[Nome do Jovem] já se sentiu exageradamente,1,
,0,
“pra cima” ou eufórico?,1,
,0,
,0,
,0,
Não,0,
,0,
,0,
,0,
Um pouco,0,
,0,
,0,
,0,
Muito,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
Próxima Seção S5,0,
,0,
,0,
,0,
,0,
,0,
"As próximas perguntas pedem para você comparar como [ nome do jovem ]  está quando ""pra cima"" ou eufórica",0,
,0,
com como é normalmente.,0,
,0,
,0,
S5 Quando ele/a esta “pra cima” ou eufórico/a ele/a fica?,1,
,0,
Não,0,
,0,
,0,
,0,
Um,0,
,0,
,0,
,0,
Muito,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
153,0,
,0,
,0,
,0,
pouco,0,
,0,
a) Mais alegre que o normal 0 1 2,0,
,0,
b) Falando mais rápido que o normal 0 1 2,0,
,0,
c) Mais ativo que normalmente 0 1 2,0,
,0,
d) Consegue terminar suas tarefas mais rápido que o normal 0 1 2,0,
,0,
e) Mais barulhento que o normal 0 1 2,0,
,0,
f) Mais propenso a gastar todo seu dinheiro assim que o recebe 0 1 2,0,
,0,
g) Capaz de dormir menos que o normal e não estar cansado no dia,0,
,0,
seguinte,0,
,0,
2000 1 2,0,
,0,
"h) Inquieto, incapaz de manter-se parado 0 1 2",0,
,0,
i) Com comportamento ou fala sensualizados 0 1 2,0,
,0,
j) Mudando de planos ou atividades constantemente 0 1 2,0,
,0,
k) Cheio de energia 0 1 2,0,
,0,
"l) Mais propenso a ""puxar"" conversa com estranhos  0 1 2",0,
,0,
m) Mais excitável que o normal 0 1 2,0,
,0,
n) Menos preocupado quando esta em apuros 0 1 2,0,
,0,
o) Mais propenso a invadir o espaço dos outros (ex.: chegando muito,0,
,0,
"perto para conversar, mesmo com estranhos)",0,
2000 1 2,0,
,0,
"p) Muito auto confiante, com pensamentos grandiosos sobre si mesmo. 0 1 2",0,
,0,
q) Mais capaz de se colocar em situações graves de risco  0 1 2,0,
,0,
r) Brincando e rindo mais que o normal 0 1 2,0,
,0,
"s) Mais expansivo, sociável e conversador que o normal. 0 1 2",0,
,0,
"t) Mais irritável, com mais explosões de raiva (que podem levar a",0,
,0,
briga ou discussões),0,
,0,
2000 1 2,0,
,0,
u) Distraído mais facilmente com coisas acontecendo ao seu redor 0 1 2,0,
,0,
v) Menos capaz de parar de fazer coisas que ele/a gosta mesmo,0,
,0,
sabendo que não deveria estar fazendo,0,
,0,
2000 1 2,0,
,0,
w) Menos capaz de se concentrar 0 1 2,0,
,0,
x) “Mandão” com as outras pessoas 0 1 2,0,
,0,
"y) Menos preocupado com sua aparência (roupas, cabelo, etc.) 0 1 2",0,
,0,
z) Difícil de acompanhar o que ele/a está falando porque muda de,0,
,0,
assunto muito rapidamente,0,
,0,
2000 1 2,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
154,0,
,0,
,0,
,0,
"Se em qualquer pergunta de um dos itens de S2 foi respondido “muito”, então assinale “Sim” em M1S para",0,
,0,
"mudanças rápidas no humor em M1 continue com S3. Caso contrário, pule para a seção J “Atividade e Atenção”",0,
,0,
,0,
,0,
S6 Algumas vezes os jovens ficam tão exageradamente “pra cima” ou eufóricos que as coisas,1,
,0,
saem do controle de forma grave.,1,
,0,
,0,
,0,
Durante um destes episódios em que ele/a ficou “pra cima” ou,0,
,0,
eufórico/a ele/a já...,0,
,0,
,0,
,0,
,0,
,0,
Não,0,
,0,
,0,
,0,
Sim,0,
,0,
a) Viu coisas que não estavam realmente lá 0 1,0,
,0,
,0,
,0,
b) Ouviu sons ou vozes que não estavam realmente lá 0 1,0,
,0,
,0,
,0,
c) Acreditou que ele/a tinha poderes especiais 0 1,0,
,0,
,0,
,0,
d) Fez coisas que depois ele/a se arrependeu profundamente  0 1,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
S7 Quanto tempo em média,1,
,0,
duram estes episódios nos,1,
,0,
quais [Nome do Jovem] fica,1,
,0,
“pra cima” ou eufórico/a?,1,
,0,
Menos de,0,
,0,
uma hora,0,
,0,
Menos,0,
,0,
que um,0,
,0,
dia,0,
,0,
,0,
,0,
1-3 dias,0,
,0,
,0,
,0,
4-6 dias,0,
,0,
Uma,0,
,0,
semana ou,0,
,0,
mais,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
3,0,
,0,
,0,
,0,
4,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
S8 Às vezes ele/a fica muito “pra cima” ou eufórico/a e “pra baixo”,1,
,0,
quase ao mesmo tempo?,1,
,0,
,0,
,0,
Não,0,
,0,
,0,
,0,
Sim,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
S9 [Nome do Jovem] ficou “pra cima” ou eufórico/a nas últimas 4,1,
,0,
semanas?,1,
Não Sim,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
 ,0,
S8 S7,0,
,0,
,0,
,0,
S8 Durante as últimas 4 semanas o episódio em que ficou,1,
,0,
“pra cima” ou eufórico/a durou?,1,
,0,
Menos de,0,
,0,
4 dias,0,
,0,
,0,
,0,
4-6 dias,0,
,0,
Uma,0,
,0,
semana ou,0,
,0,
mais,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
,0,
,0,
[ENTREVISTADOR] MOSTRAR C2,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
155,0,
,0,
,0,
,0,
S10 Quanto estes episódios nos quais ele/a fica “pra,1,
,0,
cima” ou eufórico/a têm interferido no/as ...,1,
,0,
Nada Um,0,
,0,
pouco,0,
,0,
Muito Extrema,0,
,0,
mente,0,
,0,
a),0,
Dia-a-dia em casa?,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
3,0,
,0,
,0,
,0,
b),0,
Amizades?,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
3,0,
,0,
,0,
,0,
c),0,
Aprendizado escolar?,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
3,0,
,0,
,0,
,0,
d),0,
Atividades de lazer?,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
3,0,
,0,
,0,
,0,
,0,
,0,
S11 Estes episódios nos quais ele/a fica “pra cima” ou,1,
,0,
eufórico/a são um peso para você ou para a família,1,
,0,
como um todo?,1,
,0,
Nada Um,0,
,0,
pouco,0,
,0,
Muito Extrema,0,
,0,
mente,0,
,0,
,0,
,0,
0,0,
,0,
,0,
,0,
,0,
,0,
1,0,
,0,
,0,
,0,
2,0,
,0,
,0,
,0,
3,0,
,0,
,0,
,0,
